cust_id,총구매액,최대구매액,환불금액,주구매상품,주구매지점,내점일수,내점당구매건수,주말방문비율,구매주기,gender
4743,5823400,1725000,0.0,0,19,7,2.0,0.0,37,0.6541344
4744,138187840,23064000,0.0,5,11,14,2.2857142857142856,0.34375,24,0.20459612
4745,2412000,1425000,0.0,17,3,1,4.0,0.0,0,0.36405265
4746,20154000,16800000,0.0,4,5,2,1.5,0.0,1,0.72075266
4747,15220000,12121000,12811000.0,17,0,8,1.375,0.09090909090909093,38,0.08027216
4748,522500,522500,0.0,18,8,1,1.0,1.0,0,0.59766275
4749,137755690,16950000,35123000.0,0,11,113,3.4601769911504423,0.11253196930946292,3,0.14210486
4750,19959690,5375000,0.0,0,10,10,2.5,0.56,29,0.28471196
4751,275422250,36600000,6060600.0,28,18,44,2.136363636363636,0.35106382978723405,7,0.104298644
4752,3480000,1680000,0.0,30,3,3,1.0,0.6666666666666666,104,0.425939
4753,81279000,52800000,9600000.0,1,22,3,1.6666666666666667,0.2,1,0.34790906
4754,37500000,36000000,0.0,22,15,1,2.0,0.0,0,0.50420016
4755,2965000,1725000,1725000.0,6,22,2,3.5,0.0,0,0.6910037
4756,8109500,3819000,2695000.0,0,8,11,4.454545454545454,0.08163265306122447,24,0.1695525
4757,844248330,593225000,28750000.0,41,8,28,3.2857142857142856,0.21739130434782608,12,0.019049576
4758,16250000,16250000,0.0,8,8,1,1.0,0.0,0,0.93183637
4759,15491500,4525000,8247600.0,6,8,14,1.5714285714285714,0.09090909090909093,23,0.32249087
4760,248156400,40575000,0.0,3,22,16,1.8125,0.6206896551724138,21,0.5240374
4761,1164000,744000,0.0,32,8,1,2.0,1.0,0,0.73920906
4762,13304200,3996000,0.0,2,8,3,2.6666666666666665,0.5,69,0.47140035
4763,1803688190,131836000,22195000.0,22,2,133,2.045112781954887,0.34558823529411764,2,0.086707026
4764,40550650,8400000,0.0,5,15,18,2.555555555555556,0.17391304347826084,18,0.1429931
4765,32369560,14070900,25687100.0,32,11,18,3.111111111111111,0.42857142857142855,15,0.29689506
4766,3996000,3996000,0.0,2,2,1,1.0,1.0,0,0.39223891
4767,771700,267500,0.0,5,19,1,7.0,1.0,0,0.6999162
4768,82300220,42000000,0.0,5,8,33,1.9696969696969695,0.3230769230769231,10,0.6674016
4769,23448800,6875000,0.0,41,11,6,3.6666666666666665,0.18181818181818185,52,0.055371866
4770,20348000,7276800,0.0,22,14,2,3.0,0.0,3,0.2605848
4771,3100000,2100000,0.0,3,5,1,2.0,0.0,0,0.78311473
4772,399500,7075000,7075000.0,17,18,4,1.25,0.2,75,0.110731415
4773,32403890,5200000,108900.0,2,11,16,2.4375,0.28205128205128205,18,0.31641626
4774,163025140,21114000,0.0,5,2,18,4.666666666666667,0.05952380952380953,12,0.070202924
4775,2282000,2282000,0.0,41,1,1,1.0,0.0,0,0.67568296
4776,387457710,18000000,24388600.0,9,22,78,4.064102564102564,0.22397476340694009,4,0.029898461
4777,14062500,14062500,0.0,3,18,1,1.0,1.0,0,0.6267794
4778,5070000,4875000,0.0,41,5,1,2.0,0.0,0,0.4231633
4779,202068900,30492000,5936000.0,13,5,28,2.142857142857143,0.21666666666666667,12,0.17328483
4780,40512000,10950000,0.0,41,8,10,1.4,0.9285714285714286,33,0.38323808
4781,909140,352000,0.0,5,5,3,3.6666666666666665,0.2727272727272727,13,0.56417114
4782,263329630,17150000,25768700.0,9,11,183,7.0655737704918025,0.2846094354215004,1,0.56861156
4783,234832500,29150000,0.0,3,9,13,1.8461538461538465,0.375,23,0.5189494
4784,389951400,31968000,25524200.0,5,2,163,3.0981595092024534,0.2633663366336634,2,0.22966404
4785,135353550,17884000,2808000.0,9,0,44,6.0,0.3712121212121212,7,0.42641342
4786,19771650,4400000,0.0,5,11,6,2.833333333333333,0.4117647058823529,48,0.353731
4787,1416000,4000000,11405000.0,22,2,5,2.8,0.14285714285714285,50,0.091557585
4788,28899150,6226000,0.0,0,19,13,3.0,0.5128205128205128,21,0.2509362
4789,2300000,2300000,0.0,27,8,1,1.0,1.0,0,0.77830195
4790,130940,110000,0.0,27,18,2,1.5,0.0,122,0.22766015
4791,98942880,12648000,13628800.0,36,17,16,2.875,0.4782608695652174,22,0.17783955
4792,3685000,2775000,0.0,3,11,1,2.0,0.0,0,0.70123106
4793,4090500,2352000,650000.0,0,8,7,3.1428571428571432,0.9090909090909092,14,0.55400056
4794,8750000,8750000,0.0,22,9,1,1.0,1.0,0,0.28183705
4795,1930998930,81600000,164186720.0,5,11,83,8.783132530120483,0.2798353909465021,4,0.018018762
4796,58530980,15400000,0.0,13,5,8,1.625,0.4615384615384616,37,0.5285434
4797,11000000,11000000,0.0,13,9,1,1.0,0.0,0,0.6184833
4798,113419300,27675000,0.0,41,11,11,1.5454545454545454,0.35294117647058826,29,0.27858517
4799,376332810,49627200,38466000.0,24,8,58,2.655172413793104,0.34415584415584416,6,0.08503371
4800,723550,268800,0.0,9,8,3,2.333333333333333,0.0,16,0.19817579
4801,330000,330000,0.0,41,15,1,1.0,0.0,0,0.40119806
4802,68784760,18000000,0.0,5,11,13,3.9230769230769234,0.1568627450980392,27,0.2417827
4803,221559630,58320000,0.0,9,6,46,2.5434782608695654,0.1794871794871795,7,0.03714658
4804,26060000,9050000,0.0,20,8,5,2.8,0.07142857142857142,70,0.30610892
4805,0,4417500,4417500.0,13,19,2,1.0,0.5,12,0.03445263
4806,42938380,9460000,0.0,9,19,19,1.7894736842105263,0.0,18,0.125914
4807,20125000,20125000,0.0,8,19,1,1.0,0.0,0,0.5047301
4808,277834370,13975000,9750800.0,36,23,40,2.8,0.2857142857142857,8,0.062156077
4809,574083000,44541000,67296500.0,3,9,65,2.1384615384615384,0.5467625899280576,5,0.84149414
4810,3786690,420000,0.0,0,8,21,2.761904761904762,0.3275862068965517,15,0.851408
4811,55427290,22839000,0.0,5,22,16,2.25,0.3055555555555556,20,0.09221819
4812,19828000,7744000,0.0,20,8,6,1.8333333333333333,0.18181818181818185,30,0.31650475
4813,26819000,30525000,13052000.0,22,11,3,1.6666666666666667,0.0,112,0.28739914
4814,251599720,62160000,8578000.0,0,19,49,3.6938775510204085,0.5193370165745856,6,0.33184743
4815,518000,400000,0.0,0,8,3,1.6666666666666667,0.0,96,0.77018017
4816,142733760,28125000,0.0,0,8,42,3.023809523809524,0.2992125984251969,8,0.3562913
4817,1575000,1575000,0.0,16,0,1,1.0,1.0,0,0.38631913
4818,1049500,1040000,0.0,0,18,2,1.5,0.0,17,0.47079703
4819,32435500,14722000,0.0,0,8,3,4.333333333333333,0.2307692307692308,22,0.7184298
4820,62802990,12768000,50000.0,0,19,35,3.1714285714285717,0.2702702702702703,9,0.19553632
4821,46831670,14904000,240000.0,5,11,9,3.111111111111111,0.5714285714285714,23,0.63473964
4822,65523500,14697000,8507000.0,11,18,18,1.8888888888888888,0.38235294117647056,19,0.09910183
4823,115429880,22572000,6699800.0,5,9,25,3.16,0.05063291139240506,13,0.16402279
4824,12454230,3360000,0.0,5,8,21,2.761904761904762,0.1896551724137931,16,0.64406043
4825,154222670,24242000,9706000.0,41,19,26,2.230769230769231,0.08620689655172414,13,0.02485735
4826,278189880,47700000,8414820.0,34,11,177,3.9943502824858768,0.3026874115983027,2,0.84006834
4827,306595870,14208000,23827200.0,5,11,58,5.5344827586206895,0.485981308411215,5,0.2642637
4828,508479410,107760000,23760000.0,13,8,40,2.825,0.3097345132743363,8,0.01616476
4829,6560960,3240000,0.0,0,9,21,3.1904761904761907,0.02985074626865672,14,0.19773099
4830,33538100,5950000,2210700.0,0,19,15,2.933333333333333,0.20454545454545456,11,0.029474163
4831,206518550,43470000,16129000.0,5,11,34,3.9705882352941178,0.5925925925925926,5,0.3714323
4832,130479350,7100000,0.0,9,19,124,4.354838709677419,0.2888888888888889,2,0.10004721
4833,8541600,3300000,0.0,41,8,4,1.75,0.8571428571428571,42,0.4298395
4834,6264170,3475000,0.0,9,11,6,6.0,0.19444444444444445,3,0.71650654
4835,640000,319000,0.0,20,22,3,1.6666666666666667,0.0,113,0.4469061
4836,8497500,3750000,0.0,6,0,3,1.0,0.6666666666666666,26,0.12201317
4837,16625000,14750000,0.0,17,19,1,3.0,0.0,0,0.30852336
4838,2300000,2300000,0.0,18,19,1,1.0,1.0,0,0.7937663
4839,63399860,11968000,0.0,22,15,19,1.6842105263157894,0.28125,17,0.24267958
4840,5532000,5532000,0.0,11,8,1,1.0,1.0,0,0.37906095
4841,4637600,2125200,0.0,20,8,3,1.3333333333333333,0.5,44,0.5915503
4842,90528500,14400000,0.0,5,18,12,2.6666666666666665,0.1875,28,0.44420025
4843,20916700,5731200,0.0,0,19,3,3.0,0.0,98,0.37207562
4844,750000,750000,0.0,21,2,1,1.0,0.0,0,0.69408935
4845,2327500,2156500,0.0,9,11,3,1.0,0.3333333333333333,20,0.31710687
4846,33845440,27808000,199000.0,0,18,13,2.1538461538461537,0.5714285714285714,20,0.79423004
4847,2352700,2237900,0.0,3,8,2,1.5,0.0,63,0.71404684
4848,486000,388800,0.0,20,8,1,2.0,0.0,0,0.6910551
4849,33595660,7895000,7089900.0,0,8,94,3.3297872340425534,0.22044728434504796,3,0.07779081
4850,96050,40000,0.0,20,2,1,4.0,0.0,0,0.8906452
4851,42489520,14910000,0.0,33,8,11,2.0,0.045454545454545456,30,0.19405885
4852,26428620,1900800,0.0,0,9,86,4.72093023255814,0.12315270935960593,4,0.55454165
4853,14340000,6930000,0.0,6,8,2,1.5,1.0,53,0.8164725
4854,2709000,2709000,0.0,31,19,1,1.0,0.0,0,0.5828881
4855,500000,14720000,15740000.0,11,2,5,1.0,0.0,13,0.09110932
4856,60074610,19448000,238000.0,5,19,19,4.052631578947368,0.37662337662337664,18,0.16685869
4857,274429880,68770000,22231800.0,21,8,36,2.333333333333333,0.2380952380952381,9,0.52893996
4858,3601900,2925000,0.0,0,8,9,3.6666666666666665,0.5151515151515151,13,0.24486218
4859,40734780,5842000,0.0,0,11,13,4.307692307692308,0.35714285714285715,16,0.18349236
4860,462000,462000,0.0,33,18,1,1.0,0.0,0,0.73490155
4861,5176000,1200000,240000.0,4,15,6,3.0,0.6111111111111112,28,0.59801966
4862,2825640,2825640,0.0,9,8,1,1.0,1.0,0,0.6319526
4863,58124780,8750000,0.0,5,11,19,7.052631578947367,0.34328358208955223,17,0.12601902
4864,59400,59400,0.0,9,11,1,1.0,0.0,0,0.73468167
4865,230150190,59280000,1478000.0,5,15,20,3.5,0.24285714285714285,13,0.44825432
4866,57934900,18775000,476000.0,5,0,22,2.090909090909091,0.3043478260869565,14,0.08795232
4867,777330060,47587000,0.0,9,18,78,6.602564102564102,0.6582524271844661,4,0.88952667
4868,480675000,60000000,15441800.0,5,18,41,3.3414634146341466,0.2773722627737226,8,0.11192667
4869,8702800,3404000,340000.0,0,18,12,2.5,0.2,25,0.07865748
4870,297291510,22149000,19255000.0,5,15,42,2.9761904761904763,0.248,8,0.15891592
4871,5881060,4000000,0.0,0,5,4,5.0,0.0,31,0.4551937
4872,20316000,23100000,14282000.0,22,9,5,1.2,0.16666666666666666,14,0.053142045
4873,56167420,9790000,0.0,9,11,19,2.3684210526315788,0.3111111111111111,17,0.083169475
4874,21563100,6965000,0.0,6,15,7,1.2857142857142858,0.2222222222222222,17,0.88366807
4875,6011280,1080000,494000.0,5,11,6,6.0,0.4444444444444444,28,0.5308544
4876,13354400,3806000,0.0,6,6,4,1.75,0.0,23,0.7707274
4877,3750000,2025000,0.0,6,0,1,2.0,0.0,0,0.8452841
4878,381200,154000,0.0,29,8,2,4.5,0.0,105,0.68878776
4879,10392600,6000000,0.0,30,7,4,3.0,0.6666666666666666,81,0.24724007
4880,84680340,23460000,4290000.0,27,8,24,1.9583333333333333,0.14893617021276595,14,0.054369707
4881,8474480,2640000,0.0,0,8,10,1.9,0.3157894736842105,22,0.30300823
4882,212850,138000,0.0,0,19,2,2.5,0.6,20,0.70638615
4883,2882000,1296000,0.0,9,15,4,1.25,0.0,70,0.5242818
4884,767000,660000,0.0,27,10,1,3.0,0.0,0,0.296866
4885,133922000,41170000,2225000.0,36,20,11,3.636363636363636,0.2,27,0.7090273
4886,18607450,3403400,1512000.0,0,15,17,3.7647058823529416,0.25,18,0.20836346
4887,115349870,11299670,11574000.0,0,8,62,2.7096774193548385,0.2797619047619048,5,0.19134663
4888,5000000,16296000,11975000.0,22,22,2,2.0,0.0,0,0.013733612
4889,318006520,33984000,24119000.0,9,8,59,7.796610169491526,0.3217391304347826,6,0.059491567
4890,1702000,1470000,0.0,14,15,1,3.0,0.0,0,0.07262903
4891,657314470,60192000,0.0,0,8,70,9.428571428571429,0.30454545454545456,5,0.101327084
4892,8061800,5028800,858000.0,0,18,8,2.375,0.10526315789473684,35,0.5487928
4893,1339100,931000,0.0,36,15,2,2.0,0.5,148,0.8676255
4894,21068630,4600000,0.0,9,19,13,4.076923076923077,0.0,20,0.28411886
4895,10515500,4334400,450000.0,0,6,15,3.6666666666666665,0.34545454545454546,21,0.16029342
4896,1428000,1344000,0.0,41,16,1,2.0,0.0,0,0.3528508
4897,8888400,2475000,0.0,6,0,2,3.0,0.5,2,0.30181357
4898,188634240,22250000,17042500.0,5,11,37,2.2972972972972974,0.16470588235294115,9,0.3285331
4899,332192270,63910000,32704000.0,5,10,55,2.890909090909091,0.4088050314465409,6,0.24378821
4900,58840300,21875000,0.0,33,8,5,6.4,0.34375,28,0.33189824
4901,5313000,3245000,0.0,14,8,3,1.3333333333333333,0.0,36,0.62045145
4902,1251550,380000,0.0,0,10,3,4.333333333333333,0.0,14,0.40411407
4903,370960340,30811200,0.0,28,22,46,3.5434782608695654,0.2392638036809816,7,0.075194836
4904,17846100,6175000,0.0,5,8,7,1.8571428571428568,0.6153846153846154,31,0.68254983
4905,17974350,6257500,0.0,5,2,6,1.8333333333333333,0.9090909090909092,38,0.5206681
4906,306000,288000,0.0,30,8,1,2.0,1.0,0,0.81261754
4907,41473350,12056000,4450000.0,36,2,10,2.5,0.68,34,0.5007849
4908,961795560,68649000,21764100.0,5,8,52,2.3653846153846154,0.04878048780487805,6,0.18487425
4909,19166000,10780000,0.0,5,11,4,6.75,0.2962962962962963,70,0.40315184
4910,397597010,22080000,4200000.0,5,22,71,4.971830985915493,0.42492917847025496,4,0.26155016
4911,205250,187000,0.0,33,18,1,3.0,0.0,0,0.76316935
4912,369000,247000,0.0,0,18,1,3.0,1.0,0,0.7858821
4913,986000,964000,964000.0,0,8,4,1.75,1.0,59,0.5573075
4914,4659460,3456000,0.0,5,11,3,5.0,0.8666666666666667,42,0.8694261
4915,213630000,47040000,500000.0,9,11,115,4.017391304347826,0.4220779220779221,3,0.25472656
4916,55833800,32200000,32200000.0,22,8,10,1.6,0.25,30,0.08765898
4917,166417000,37400000,12464000.0,11,19,17,1.5294117647058822,0.038461538461538464,20,0.032695107
4918,3900800,1392000,4259420.0,31,8,7,2.142857142857143,0.13333333333333333,15,0.15045424
4919,2727500,2675000,0.0,0,5,1,11.0,0.0,0,0.4658555
4920,691200,691200,0.0,2,19,1,1.0,0.0,0,0.56051695
4921,890000,500000,0.0,18,15,3,1.3333333333333333,0.5,68,0.4401097
4922,6162500,4378000,0.0,5,0,3,9.0,0.037037037037037035,46,0.19388968
4923,301830600,110208000,23577500.0,41,19,31,1.3870967741935485,0.2790697674418605,10,0.010088367
4924,336989220,80640000,0.0,5,11,44,9.977272727272727,0.3530751708428246,8,0.06413119
4925,62408700,14432000,272000.0,41,9,11,1.6363636363636365,0.05555555555555555,28,0.02515648
4926,1910000,1350000,0.0,22,8,1,2.0,1.0,0,0.13730225
4927,73593970,12768000,0.0,5,8,58,2.9655172413793105,0.12790697674418605,5,0.3364046
4928,718861980,74191200,0.0,24,19,44,2.1818181818181817,0.11458333333333333,7,0.07234149
4929,357344290,79075000,20082000.0,0,8,58,4.293103448275862,0.2248995983935743,6,0.017111972
4930,11465000,10010000,0.0,16,3,2,1.5,0.0,156,0.064991795
4931,62271760,16538750,0.0,0,18,15,5.4,0.32098765432098764,20,0.30005226
4932,61006000,15925000,8100000.0,11,19,19,1.3157894736842106,0.08,18,0.07180147
4933,192905330,12700000,1400000.0,9,8,156,4.653846153846153,0.3278236914600551,2,0.34595358
4934,6053450,2646000,0.0,5,8,6,2.333333333333333,0.7857142857142857,55,0.9341353
4935,40600000,30000000,0.0,11,8,2,1.5,0.0,1,0.20367597
4936,207630990,34500000,4809000.0,5,11,30,4.3,0.29457364341085274,11,0.1047084
4937,214339000,28014000,0.0,9,11,40,5.525,0.5475113122171946,8,0.031069066
4938,27741000,21735000,12336000.0,22,8,6,1.1666666666666667,0.42857142857142855,24,0.23833288
4939,41314300,14640000,0.0,22,15,9,1.8888888888888888,0.17647058823529413,19,0.10786975
4940,2933270,2160000,0.0,9,11,3,2.6666666666666665,0.625,30,0.37509528
4941,7815160,3996000,0.0,5,7,6,7.5,0.0,38,0.63676643
4942,218417380,38870000,199600.0,9,8,74,5.027027027027027,0.021505376344086027,4,0.09294698
4943,5653600,2400000,0.0,27,9,10,1.6,0.0625,22,0.17269756
4944,50438400,9384000,6211700.0,5,19,23,5.608695652173912,0.4031007751937984,15,0.6177901
4945,1005200,529000,0.0,20,8,1,7.0,0.0,0,0.24605808
4946,2600850,1120000,0.0,0,10,3,4.666666666666667,0.5,14,0.5210008
4947,163705320,31325000,1152000.0,5,7,33,4.393939393939394,0.1724137931034483,10,0.051666025
4948,11012500,7600000,0.0,40,17,2,1.5,1.0,31,0.51065576
4949,388948700,68510000,87926400.0,7,15,44,1.8409090909090908,0.2469135802469136,7,0.2848163
4950,558000,558000,0.0,2,15,1,1.0,1.0,0,0.5102793
4951,7079300,3230000,0.0,5,19,2,7.0,0.0,36,0.2900405
4952,397300500,54648000,29033500.0,5,14,86,3.2790697674418605,0.3829787234042553,4,0.18021452
4953,296143250,36015000,9387000.0,11,15,23,2.0434782608695654,0.2978723404255319,14,0.16398282
4954,13622360,4750000,0.0,5,19,10,2.5,0.28,35,0.27725884
4955,4254000,3422400,0.0,0,8,9,2.0,0.8333333333333334,32,0.9349476
4956,2025000,2025000,0.0,17,8,1,1.0,0.0,0,0.73730916
4957,44899950,14500000,975000.0,41,8,9,1.5555555555555556,0.2857142857142857,28,0.18593784
4958,1932000,1932000,0.0,22,19,1,1.0,0.0,0,0.24274515
4959,4500000,4500000,0.0,35,14,1,1.0,0.0,0,0.30207106
4960,348582200,73200000,71824900.0,11,0,44,2.25,0.3333333333333333,8,0.013584732
4961,23950000,5038000,0.0,41,5,7,1.2857142857142858,0.4444444444444444,43,0.36524257
4962,160323500,114356000,0.0,3,18,6,1.1666666666666667,0.7142857142857143,55,0.7236897
4963,209100,108000,0.0,9,0,1,4.0,0.0,0,0.07633994
4964,31305100,12374000,0.0,33,8,10,1.4,0.35714285714285715,35,0.3484693
4965,225000,150000,0.0,20,2,1,3.0,0.0,0,0.3716244
4966,1963000,1050000,0.0,0,8,2,4.5,0.8888888888888888,15,0.658668
4967,341610,230230,0.0,27,15,2,2.0,0.0,5,0.7286512
4968,19902360,3840000,1990000.0,0,19,30,2.7666666666666666,0.13253012048192772,11,0.08473217
4969,4491880,1089000,0.0,33,15,17,2.7058823529411766,0.0,19,0.38932744
4970,227553130,46920000,2162000.0,5,1,26,3.1923076923076925,0.1686746987951807,13,0.074632235
4971,37183250,14080000,0.0,5,11,8,2.0,0.125,16,0.6665616
4972,14751300,6650000,880000.0,0,8,33,1.8787878787878791,0.1129032258064516,8,0.35845938
4973,1040800,700000,0.0,0,15,2,4.0,0.0,119,0.31698883
4974,106200,94400,0.0,36,18,1,2.0,0.0,0,0.33944356
4975,21953200,7182000,0.0,22,8,8,1.375,0.18181818181818185,34,0.16799615
4976,295931000,106480000,0.0,3,8,20,1.85,0.40540540540540543,17,0.6802914
4977,442499520,71253000,18375000.0,11,15,66,1.7727272727272727,0.28205128205128205,5,0.01308489
4978,51692500,11760000,17714000.0,5,9,13,2.769230769230769,0.25,23,0.16538347
4979,4378360,2507000,0.0,0,8,2,3.5,0.8571428571428571,79,0.68138826
4980,99031250,23750000,17736000.0,41,19,16,1.625,0.2692307692307692,22,0.14910866
4981,263621530,187920000,88000.0,9,1,71,5.633802816901407,0.495,5,0.056071807
4982,79015000,28125000,0.0,41,8,7,1.2857142857142858,0.0,50,0.41212532
4983,6000000,6000000,0.0,8,8,1,1.0,0.0,0,0.9308357
4984,345000,330000,0.0,29,8,1,2.0,0.0,0,0.8123312
4985,29417770,10626000,0.0,0,8,10,4.0,0.175,30,0.41856423
4986,17479480,3509800,437500.0,5,10,61,3.4754098360655736,0.2783018867924528,5,0.38237315
4987,2602800,1390400,0.0,4,8,1,5.0,0.0,0,0.5315784
4988,136249880,24600000,1848000.0,5,18,23,4.3478260869565215,0.15,15,0.20839071
4989,4469800,2875000,0.0,28,18,2,5.0,0.4,29,0.45372248
4990,12625000,10750000,0.0,41,19,2,1.0,0.5,34,0.08096255
4991,6213560,10824000,7524000.0,0,11,5,3.0,0.13333333333333333,33,0.084246285
4992,4944990,2000000,0.0,34,15,6,3.5,0.0,44,0.68529516
4993,356379080,43218000,16514000.0,11,19,59,1.9491525423728813,0.043478260869565216,5,0.06746137
4994,417850,240000,0.0,5,10,1,9.0,0.0,0,0.22108229
4995,4976500,2179200,621000.0,0,8,53,2.4339622641509435,0.3643410852713178,6,0.30720982
4996,84813000,8662500,126000.0,21,3,32,2.5,0.1875,7,0.41824475
4997,112000,112000,0.0,13,8,1,1.0,0.0,0,0.5697469
4998,23661900,5664000,0.0,0,18,8,1.875,0.0,23,0.3109111
4999,13680000,13680000,0.0,11,19,1,1.0,0.0,0,0.19579668
5000,19991700,5496000,0.0,17,18,7,2.7142857142857144,0.3157894736842105,29,0.5061639
5001,1502600,285000,0.0,0,18,5,2.8,0.2857142857142857,6,0.55857146
5002,162334200,22882000,0.0,24,18,24,2.208333333333333,0.3584905660377358,11,0.19426613
5003,244612740,94256000,0.0,20,8,9,2.6666666666666665,0.16666666666666666,29,0.046437576
5004,14924200,9100000,0.0,21,22,2,2.0,0.0,56,0.6847637
5005,484233250,101050500,0.0,41,2,15,2.533333333333333,0.0,23,0.04177495
5006,2634410,1540000,0.0,20,22,2,4.5,0.0,49,0.23082422
5007,1065250,875000,0.0,41,8,2,3.0,0.6666666666666666,7,0.4650811
5008,117000,3240000,5814000.0,40,8,3,2.333333333333333,0.0,39,0.04192898
5009,13213000,7910400,0.0,6,8,2,2.5,0.0,90,0.7930031
5010,0,1035000,1080000.0,17,19,2,2.0,0.5,1,0.27403432
5011,6025000,5750000,0.0,2,18,1,2.0,1.0,0,0.7326279
5012,105509220,7981000,0.0,0,19,63,3.6984126984126986,0.4291845493562232,5,0.3949046
5013,185000,185000,0.0,5,8,1,1.0,0.0,0,0.83871335
5014,74733340,21620000,29576000.0,0,8,36,3.4166666666666665,0.032520325203252036,9,0.1700238
5015,474785800,123120000,7944000.0,35,8,26,2.1153846153846154,0.01818181818181818,11,0.03679289
5016,396000,376200,0.0,5,6,1,2.0,1.0,0,0.9004318
5017,72405000,15568000,0.0,13,2,8,2.25,0.4444444444444444,38,0.3806598
5018,437396530,27692000,66130200.0,5,18,56,5.5892857142857135,0.463258785942492,6,0.27602077
5019,38326770,9375000,1659000.0,5,22,17,2.588235294117647,0.25,16,0.30469286
5020,2126500,1260000,0.0,0,18,3,3.6666666666666665,0.0,49,0.2417279
5021,309147730,70840000,22185000.0,5,19,60,3.2333333333333334,0.15463917525773194,5,0.11758959
5022,3367000,3237500,0.0,4,9,1,2.0,1.0,0,0.7724133
5023,3368950,1848000,0.0,0,8,9,2.6666666666666665,0.0,31,0.4597747
5024,31473000,18694000,0.0,22,8,2,1.0,0.0,0,0.2407598
5025,1871390,1034000,0.0,9,8,1,7.0,0.0,0,0.2560055
5026,875000,875000,0.0,17,8,1,1.0,0.0,0,0.71559596
5027,0,9310000,9310000.0,14,19,2,1.0,0.0,1,0.031035097
5028,299051700,37048000,1482600.0,5,8,55,2.109090909090909,0.14655172413793102,6,0.19417977
5029,1001500,560000,0.0,0,15,2,6.5,0.2307692307692308,109,0.57556874
5030,18753000,18753000,0.0,11,8,1,1.0,0.0,0,0.19172789
5031,191335270,90255000,1800000.0,41,8,11,1.9090909090909087,0.14285714285714285,24,0.20947732
5032,123360,113080,0.0,9,8,1,2.0,1.0,0,0.7257953
5033,61752770,18475000,0.0,0,9,11,2.090909090909091,0.17391304347826084,31,0.15471733
5034,720000,720000,0.0,40,8,1,1.0,0.0,0,0.5013716
5035,57644370,15036000,0.0,9,0,25,3.28,0.3902439024390244,13,0.099892415
5036,11065100,6277500,0.0,5,2,4,1.75,0.42857142857142855,58,0.663752
5037,9748600,2457600,0.0,5,11,7,11.0,0.2857142857142857,35,0.29830652
5038,84615750,11270000,15915000.0,5,19,40,2.775,0.35135135135135137,8,0.33157113
5039,22977300,6000000,2999400.0,5,19,14,2.7142857142857144,0.2368421052631579,24,0.41310027
5040,39167450,5375000,1015600.0,5,0,22,1.5454545454545454,0.2352941176470588,16,0.054320388
5041,89215700,36100000,1089000.0,32,3,12,2.083333333333333,0.32,22,0.6995779
5042,397965940,66845000,22844000.0,13,0,54,1.7962962962962965,0.4536082474226804,6,0.16463031
5043,150803200,34364000,6643400.0,0,1,21,2.7142857142857144,0.3508771929824561,15,0.7388749
5044,128000,128000,0.0,20,11,1,1.0,1.0,0,0.24792229
5045,18616000,12750000,0.0,30,15,2,2.0,0.5,115,0.09431414
5046,193300800,30792000,31785000.0,11,0,39,2.5384615384615383,0.1717171717171717,8,0.037299857
5047,494627320,19562500,0.0,17,8,36,6.0555555555555545,0.009174311926605505,10,0.057904325
5048,28849000,13416000,0.0,5,19,2,5.5,0.5454545454545454,19,0.59582543
5049,2787000,2556000,0.0,2,18,2,1.0,0.0,141,0.74807125
5050,21731000,13824000,0.0,32,8,4,1.5,0.16666666666666666,28,0.4166839
5051,89799720,17125000,0.0,0,8,34,4.529411764705882,0.2662337662337662,10,0.25959527
5052,29462000,28000000,0.0,0,8,3,1.6666666666666667,0.2,9,0.54190266
5053,6638060,1907500,0.0,21,6,3,2.6666666666666665,0.375,76,0.6688541
5054,2810000,2590000,0.0,3,19,2,1.0,1.0,83,0.6276908
5055,192000,192000,0.0,0,18,1,1.0,0.0,0,0.7161348
5056,28254000,17160000,0.0,1,11,3,1.3333333333333333,0.0,59,0.30765128
5057,6275570,1101600,19200.0,0,11,21,3.238095238095238,0.29411764705882354,14,0.29245773
5058,26082920,3498000,4410000.0,5,7,15,4.4,0.5909090909090909,20,0.32116395
5059,11118720,4632000,0.0,27,9,16,2.75,0.0,21,0.17088781
5060,14175000,14175000,0.0,41,19,1,1.0,1.0,0,0.36662534
5061,134813990,17940000,25052800.0,22,11,54,2.055555555555556,0.4144144144144144,6,0.038669676
5062,311853880,34536000,23952000.0,9,11,28,5.75,0.6335403726708074,11,0.027684975
5063,2848000,2848000,0.0,4,10,1,1.0,0.0,0,0.85160655
5064,45125500,8531000,0.0,41,8,18,1.3333333333333333,0.08333333333333333,16,0.114748694
5065,223440980,27000000,0.0,0,10,16,15.875,0.0,21,0.101951234
5066,73956000,8250000,1204500.0,41,22,27,1.4444444444444444,0.2564102564102564,11,0.048648946
5067,221364300,15120000,0.0,11,8,22,2.409090909090909,0.16981132075471694,15,0.18668608
5068,275316080,49272000,16393000.0,22,19,35,2.4857142857142858,0.20689655172413796,9,0.13335714
5069,106604920,22800000,2079000.0,9,22,37,4.351351351351353,0.2298136645962733,9,0.066475175
5070,152851450,15750000,1651300.0,5,8,56,3.2142857142857144,0.5277777777777778,6,0.13378787
5071,7500,7500,0.0,9,13,1,1.0,1.0,0,0.41887885
